Hotel_name,Review_Title,Review_Text,Sentiment,Rating_Percentage,,,,
The Residency Towers,Overall experience was great,"Centrally located. Great food and rooms. Reasonably priced. Hotel has one of the very good pub, though the food quality was OK. Little disappointed with food at ""Southern Aroma"", my most favourite restaurant. Overall experience was great.",3,86,,,,
The Residency Towers,Hotel review,Complimentary breakfast was given by the hotel. The hotel was good. There was no delay in check in and checkout at the hotel. I was satisfied with this hotel stay. I didn’t use activity in the hotel.,2,57,,,,
The Residency Towers,Good hotel,Friendly  and  helpful  staff. Nice food. Clean rooms. Really enjoyed our stay. We stayed  at  this hotel  3 times before.  We go again.,3,100,,,,
The Residency Towers,One of my best hotel stays ever,"Excellent hotel. Great value for money. Great staff. I stayed for 2 nights, and hence was initially offered complimentary breakfast for  2 days only. I checked out the third day, after breakfast hours. Hence they were gracious enough to offer free breakfast for my family of 3 (which runs about US$ 25) for free.",3,100,,,,
FabHotel Blossoms T Nagar,Pictures are the service does not match ..,Pictures are the service does not match ..,1,40,,,,
FabHotel Blossoms T Nagar,,nice stay for my first night after arrival to India,2,60,,,,
FabHotel Blossoms T Nagar,Best Serviced Apartments,"The place is neat, rooms are adequate with all amenities, bedsheets are clean. Wifi connection is good. The place is walkable distance from T. Nagar which is a shopping area. Buffet breakfast at a restaurant downstairs is really good and serve wide variety. Staff is friendly and helpful, they assisted us whenever we needed. Overall happy with the stay!",3,100,,,,
FabHotel Blossoms T Nagar,Affordable Comfort,"A nice comfortable stay in heart of the city ,which also very affordable compared to others nearby",3,80,,,,
FabHotel Blossoms T Nagar,Good,I was stayed for official purpose ..It was located in the main city and very easy to locate and room appearence needs to improve . The Room has more sapce and is good to be there. Cleanliness was maintained .. Overall experience in service needs to improve.....,3,65,,,,
FabHotel Blossoms T Nagar,Located in the heart of the city,I have stayed there on a business visit. The first thing is the location of the apartments. It is in the heart of the city. (T. Nagar). Very easy booking procedure. Only thing about the morning complimentary breakfast quality is not enough. They can improve it. Overall very nice to stay.,3,71,,,,
FabHotel Blossoms T Nagar,"Maintained cleanliness, comfortable and good one","It was good staying there, the welcoming was good, maintenance was comfortable, breakfast can be added on with any hot drinks with it. People were good, cleanliness was maintained, service for any calls was good to fill up water bottles. Can have some more comfortable zones like games, added environment to like the place more. Just not to the see it as room alone, if it would be a more comfortable, the stay would be really memorable.",2,57,,,,
FabHotel Blossoms T Nagar,Average hotel experience and rooms are small,"Good hotel, I visited for official purpose. Service is average and room size that I got is small and very congested, may be other rooms are big as I am not sure. But economically the hotel is good which you stay with your family with less average charges. Food is below average which you will get only complimentary breakfast which is too bad. Otherwise hotel is good.",2,43,,,,
FabHotel Blossoms T Nagar,Good hotel but food needs to improve,"I have stayed 2 days on 30th and 31st March 2014 for Nestle company meeting. Service was good and the 3 rooms attached with a big hall that was not seen in any hotel really different. If a family stay they will feel like home. Need to improve in food quality and quantity, overall experience was very good.",3,71,,,,
FabHotel Blossoms T Nagar,Good location with average experience,"The hotel is located at a very strategic place from where all the things are very nearby and one would not face any challenge. Its not a very big hotel, however the staff is cooperative and we had to manage the food from outside mostly. Overall it was a very good location with average experience.",2,57,,,,
FabHotel Blossoms T Nagar,Hotel located well and staff are very friendly,"Business trip for two days, very nice hotel, location is good, close to us consulate, close to market place, Railway Station and Airport. Neat and clean, nice food, nice restaurant. Friendly staff with quality service. Enjoyed the stay.",3,86,,,,
FabHotel Blossoms T Nagar,The Best serviced apartment in chennai,"Blossom serviced apartment are a fully furnished apartment in Chennai that serves with excellent amenities and great customer care. This serviced apartment are a boon and more economically viable alternative to a hotel rooms. it has more space , convenience factor and great privacy level especially for family members and children .",1,29,,,,
FabHotel Blossoms T Nagar,Good location, average services,"The hotel is located at a nice place on Thanickchalam road in Chennai. However, the hotel did not had a any restaurant and you had to manage your food in the room only. The services were ok, however, the property is not very well managed. Most of the time only veg food was available and the concept of service apartment was not so greatly utilized.",2,57,,,
FabHotel Blossoms T Nagar,Location is the USP, no restaurant,This place is perfectly located in the heart of Chennai though it’s away from the noise of honking or vehicles moving at fast pace which is the USP of this hotel. Enjoyed my stay here and it’s easily accessible for my friends too to visit me when I am in Chennai. No food options available in-house but they do arrange for packed breakfast for you in the morning. The room are neat and clean and gives enough of peace in the night.,3,71,,,
FabHotel Blossoms T Nagar,Location is very good near T.Nagar,"Location is very good near T.Nagar, the best market area. We passed leisure time to stroll the market. Breakfast was free in the restaurant in the ground floor. The persons in the reception were well behaved and sober.",3,71,,,,
Peace Inn,Beach and temples.,The hotel was the best I had stayed in in India so far but a few issues annoyed me. The control panel for certain items in the room as in the air conditioner and the hot water heater so I had a few cold showers and a hot night.,3,80,,,,
Peace Inn,Stay cool,"Feeling very good and nice place, if we travel next time we want to book same the hotel. Hotel staff is very nice, they are co operative",3,86,,,,
Peace Inn,Excellent to stay,"Iam a frequent traveller all over India. After a long time I stayed in a v. Good hotel. 1st time I give 5 stars for hotels in India. So clean room, toilets, bed. Excellent staff. Thanks & continue good.",3,86,,,,
